nomor_pendaftaran,semester,kode_mata_pelajaran,wajib,tingkat,nilai,nilai_validasi_tka,tahun_kur,unit,kkm,asal_sekolah
426719641,1,999800702,FALSE,11,80.00,78.99,2013,JAM,77.00,
426469526,1,999800709,TRUE,12,95.00,85.34,2013,JAM,75.00,
426464112,2,999800701,TRUE,10,85.00,75.50,2023,JAM,0.00,
426463032,1,999800704,FALSE,11,97.00,82.53,2023,JAM,0.00,
426499404,1,999800709,TRUE,12,91.00,84.39,2023,JAM,0.00,
426803871,1,999800708,FALSE,10,82.00,70.07,2013,JAM,65.00,
426523076,1,401121000,FALSE,11,80.00,71.18,2023,JAM,0.00,
426757889,1,600060000,FALSE,11,82.00,72.78,2023,JAM,0.00,
426710872,1,999800711,TRUE,12,91.00,77.55,2023,JAM,0.00,
426383930,1,200010300,TRUE,10,85.00,76.13,2023,JAM,0.00,
426663192,2,IPAK,TRUE,10,91.00,81.45,2023,JAM,0.00,
426684812,2,401110200,TRUE,11,91.00,78.90,,,,
426558047,1,999800701,TRUE,10,94.00,81.31,2023,JAM,0.00,
426460408,2,401001000,FALSE,10,94.00,86.17,2013,JAM,80.00,
426741028,2,999800709,TRUE,11,82.00,71.18,2013,JAM,72.00,
426476020,2,999800701,TRUE,11,92.00,80.23,2023,JAM,0.00,
426669540,2,999800701,TRUE,10,91.00,80.12,2013,JAM,75.00,
426617547,1,10130,TRUE,10,86.00,74.64,,,,
426520655,2,999800408,TRUE,10,68.00,59.77,2023,JAM,0.00,
426279230,1,401230000,TRUE,12,92.00,79.60,,,,
426804306,1,600070200,TRUE,12,93.00,80.64,2023,JAM,0.00,
426213370,2,700106100,TRUE,11,89.00,79.22,,,,
426803871,1,999800713,TRUE,11,87.00,74.34,2013,JAM,70.00,
426416832,2,200010300,TRUE,11,88.00,77.13,2023,JAM,0.00,
426642320,1,999800701,TRUE,10,83.00,71.93,2013,JAM,65.00,
426617106,1,432003,FALSE,12,88.00,77.55,2013,JAM,80.00,
426488114,1,999800716,FALSE,10,95.00,80.98,2013,JAM,75.00,
426565019,1,999800709,TRUE,12,90.00,76.88,2023,JAM,0.00,
426397010,2,999800711,TRUE,10,78.00,75.74,2023,JAM,0.00,
426694803,1,300230000,FALSE,11,86.00,75.92,2023,JAM,0.00,
426708771,2,10120,TRUE,11,95.00,87.07,,,,
426729627,1,401002000,FALSE,12,86.00,80.01,2023,JAM,0.00,
426530718,1,999800701,TRUE,10,83.00,72.87,2023,JAM,0.00,
426349386,2,999800408,TRUE,11,88.00,76.82,2023,JAM,0.00,
426398624,1,401121000,FALSE,10,92.00,80.04,2013,JAM,75.00,
426520082,1,999800408,TRUE,10,88.00,75.16,2023,JAM,0.00,
426499404,1,SPR,TRUE,10,90.00,83.46,2023,JAM,0.00,
426749344,2,999800715,TRUE,11,94.00,80.31,2023,JAM,0.00,
426472361,1,999800703,FALSE,10,90.00,83.71,2013,JAM,75.00,
426719974,1,999800708,FALSE,11,79.00,71.58,2023,JAM,0.00,
426838102,1,DPK,TRUE,10,80.00,73.01,2023,JAM,0.00,
426747254,1,401121000,FALSE,12,91.00,78.07,2023,JAM,0.00,
426546798,1,999800408,TRUE,11,93.00,82.75,2023,JAM,0.00,
426639261,2,999800702,TRUE,11,92.00,84.03,2023,JAM,0.00,
426814281,1,999800715,FALSE,10,64.00,58.34,2013,JAM,60.00,
426409166,1,999800408,TRUE,10,79.00,69.18,2023,JAM,0.00,
426551305,2,300210000,TRUE,11,93.00,79.88,,,,
426388863,1,401002000,FALSE,12,98.00,84.48,2023,JAM,0.00,
426572788,2,999800702,FALSE,11,76.00,66.15,2013,JAM,76.00,
426398437,1,999800709,TRUE,12,89.00,79.84,2023,JAM,0.00,
426588865,2,999800408,TRUE,10,86.00,75.09,2023,JAM,0.00,
426549458,1,999800713,FALSE,12,94.00,82.31,2013,JAM,75.00,
426497223,1,999800408,TRUE,11,78.00,70.79,2023,JAM,0.00,
426398873,1,999800711,TRUE,12,95.00,82.66,2013,JAM,75.00,
426631009,2,999800701,TRUE,11,94.00,80.31,2023,JAM,0.00,
426749970,2,999800702,TRUE,11,91.00,83.55,2023,JAM,0.00,
426568048,2,IPAK,TRUE,10,83.00,78.05,2023,JAM,0.00,
426550038,1,999800702,TRUE,11,98.00,83.84,2013,JAM,65.00,
426686886,2,999800708,FALSE,10,89.00,76.37,2013,JAM,75.00,
426477100,1,999800703,FALSE,10,97.00,82.97,2013,JAM,74.00,
426378096,1,400006,FALSE,10,92.00,79.93,2013,JAM,70.00,
426821140,2,999800701,TRUE,11,91.00,85.17,2023,JAM,0.00,
426611475,1,SPR,TRUE,10,80.00,70.27,2023,JAM,0.00,
426710872,2,200010300,TRUE,10,86.00,73.29,2023,JAM,0.00,
426527814,1,999800711,TRUE,12,87.00,76.01,2013,JAM,80.00,
426466541,1,999800702,TRUE,11,83.00,71.88,2023,JAM,0.00,
426402126,2,999800702,TRUE,10,79.00,68.74,2013,JAM,75.00,
426465670,1,999800408,TRUE,11,82.00,75.85,2023,JAM,0.00,
426727640,2,999800711,TRUE,10,78.00,68.03,2013,JAM,70.00,
426550038,1,999800716,TRUE,11,98.00,83.84,2013,JAM,70.00,
426686980,1,999800716,TRUE,11,80.00,72.25,2023,JAM,0.00,
426357222,2,999800408,TRUE,11,92.00,80.83,2023,JAM,0.00,
426690383,2,401001000,FALSE,10,75.00,67.69,2013,JAM,65.00,
426819454,2,200010300,TRUE,11,75.00,69.38,2023,JAM,0.00,
426393936,2,999800408,TRUE,10,93.00,79.18,2023,JAM,0.00,
426373993,2,999800408,TRUE,10,87.00,75.91,2023,JAM,0.00,
426429304,1,999800716,TRUE,11,86.00,74.48,2023,JAM,0.00,
426698294,1,999800709,TRUE,11,86.00,78.02,2023,JAM,0.00,
426572985,1,999800706,FALSE,11,95.00,88.54,2013,JAM,75.00,
426745224,2,401121000,FALSE,11,76.00,68.13,2013,JAM,65.00,
426380261,2,IPSK,TRUE,10,89.00,77.70,2023,JAM,0.00,
426579434,2,999800711,TRUE,11,89.00,78.66,2023,JAM,0.00,
426389319,1,502002,FALSE,11,78.00,68.69,2013,JAM,76.00,
426717545,1,999800715,TRUE,11,90.00,77.19,2023,JAM,0.00,
426763140,2,400003,FALSE,10,80.00,70.67,2013,JAM,75.00,
426667231,2,999800715,TRUE,10,89.00,76.39,2023,JAM,0.00,
426510586,1,999800715,FALSE,11,95.00,80.75,2013,JAM,76.00,
426669540,1,999800716,TRUE,10,78.00,68.67,2013,JAM,75.00,
426441040,1,999800711,TRUE,11,92.00,87.84,2023,JAM,0.00,
426740186,1,999800408,TRUE,10,86.00,73.63,2013,JAM,70.00,
426558047,2,999800701,TRUE,11,93.00,80.45,2023,JAM,0.00,
426395745,1,999800701,TRUE,10,86.00,83.09,2023,JAM,0.00,
426391544,1,999800711,TRUE,10,80.00,74.84,2023,JAM,0.00,
426754417,1,999800408,TRUE,11,85.00,74.77,2013,JAM,70.00,
426281763,1,401121000,TRUE,11,90.00,79.55,,,,
426830979,1,999800711,TRUE,10,80.00,68.27,2013,JAM,65.00,
426804306,1,DPK,TRUE,10,86.00,74.57,2023,JAM,0.00,
426469924,2,999800702,TRUE,10,98.00,89.73,2023,JAM,0.00,
426520326,1,999800702,TRUE,10,96.00,81.77,2013,JAM,74.00,
426641168,2,999800711,TRUE,11,94.00,80.27,2023,JAM,0.00,
426398437,2,999800408,TRUE,10,83.00,74.46,2023,JAM,0.00,
426349620,1,200010300,TRUE,10,80.00,70.22,2023,JAM,0.00,
426601277,2,999800702,TRUE,11,90.00,88.14,2023,JAM,0.00,
426571750,2,300130000,FALSE,11,88.00,76.46,2023,JAM,0.00,
426652537,1,999800408,TRUE,12,92.00,80.78,2023,JAM,0.00,
426402189,2,999800716,TRUE,10,87.00,74.72,2023,JAM,0.00,
426623477,2,999800709,TRUE,10,82.00,71.52,2023,JAM,0.00,
426801074,2,999800709,TRUE,11,92.00,78.27,2023,JAM,0.00,
426716430,1,999800711,TRUE,11,91.00,78.74,2023,JAM,0.00,
426522457,2,999800711,TRUE,11,97.00,82.57,2023,JAM,0.00,
426718803,2,999800716,TRUE,11,97.00,84.54,2023,JAM,0.00,
426773453,2,999800706,FALSE,11,90.00,89.43,2023,JAM,0.00,
426716430,1,999800715,TRUE,12,94.00,81.34,2023,JAM,0.00,
426409166,1,DPK,TRUE,10,82.00,71.81,2023,JAM,0.00,
426557213,2,200010300,TRUE,10,92.00,82.01,2023,JAM,0.00,
426617463,1,999800702,TRUE,11,85.00,77.96,2023,JAM,0.00,
426462151,2,300230000,FALSE,11,95.00,80.76,2023,JAM,0.00,
426737568,2,999800701,TRUE,10,88.00,75.13,2023,JAM,0.00,
426556347,2,401900000,TRUE,10,75.00,66.69,2023,JAM,0.00,
426441907,1,401121000,FALSE,12,78.00,72.57,2023,JAM,0.00,
426449792,1,999800711,TRUE,12,87.00,76.73,2023,JAM,0.00,
426791881,2,999800711,TRUE,10,97.00,82.64,2013,JAM,75.00,
426831271,1,999800701,TRUE,11,93.00,81.91,2023,JAM,0.00,
426573526,1,999800702,TRUE,11,89.00,79.39,2023,JAM,0.00,
426527555,2,SEJ,FALSE,11,94.00,83.00,2013,JAM,75.00,
426809188,1,999800711,FALSE,10,75.00,66.25,2013,JAM,75.00,
426563841,1,999800408,TRUE,12,98.00,83.36,2013,JAM,78.00,
426486612,2,710101000,TRUE,10,91.00,83.97,2023,JAM,0.00,
426804293,1,999800701,FALSE,12,88.00,77.69,2013,JAM,78.00,
426467417,1,999800701,TRUE,11,89.00,82.78,2023,JAM,0.00,
426829046,2,999800711,FALSE,11,85.00,75.16,2013,JAM,76.00,
426737568,2,999800716,TRUE,11,93.00,79.40,2023,JAM,0.00,
426523499,2,999800702,TRUE,10,96.00,81.60,2023,JAM,0.00,
426727489,1,401001000,FALSE,11,80.00,70.93,2013,JAM,71.00,
426490500,2,999800713,TRUE,11,92.00,79.28,2013,JAM,75.00,
426740117,1,999800408,TRUE,12,87.00,78.16,2023,JAM,0.00,
426395511,2,999800408,TRUE,11,87.00,77.84,2023,JAM,0.00,
426344314,2,KBA,FALSE,11,97.00,87.53,2013,JAM,81.00,
426700341,1,999800701,TRUE,12,96.00,88.28,2023,JAM,0.00,
426474158,1,IPAK,TRUE,10,87.00,74.15,2023,JAM,0.00,
426727835,2,999800717,FALSE,11,88.00,76.49,2013,JAM,71.00,
426839151,1,820010100,FALSE,10,80.00,70.09,2013,JAM,75.00,
426804542,1,401001000,FALSE,10,82.00,69.97,2013,JAM,65.00,
426710174,1,999800715,TRUE,11,97.00,82.58,2023,JAM,0.00,
426400468,2,401121000,FALSE,11,90.00,77.69,2023,JAM,0.00,
426571249,2,999800408,TRUE,11,93.00,89.62,2023,JAM,0.00,
426840562,1,999800711,TRUE,11,86.00,76.42,2023,JAM,0.00,
426525368,1,999800408,TRUE,12,97.00,82.45,2023,JAM,0.00,
426680978,1,999800711,TRUE,11,92.00,78.22,2023,JAM,0.00,
426752196,2,999800701,TRUE,10,91.00,78.67,2023,JAM,0.00,
426819259,2,999800703,FALSE,11,91.00,83.15,2023,JAM,0.00,
426606898,1,999800702,TRUE,10,70.00,62.68,2023,JAM,0.00,
426524514,2,999800701,TRUE,10,96.00,81.60,2023,JAM,0.00,
426728112,1,999800713,TRUE,11,84.00,75.28,2013,JAM,71.00,
426516592,2,999800709,TRUE,11,90.00,77.37,2013,JAM,75.00,
426368046,2,999800713,TRUE,11,86.00,84.41,2013,JAM,66.00,
426467417,2,999800706,FALSE,11,91.00,84.64,2023,JAM,0.00,
426519202,1,999800408,TRUE,10,90.00,84.51,2013,JAM,75.00,
426725026,2,999800711,TRUE,11,78.00,70.62,2013,JAM,72.00,
426406075,2,710101000,TRUE,10,81.00,71.87,2023,JAM,0.00,
426395689,2,999800709,TRUE,11,91.00,87.70,2023,JAM,0.00,
426803506,2,999800702,TRUE,10,86.00,80.33,2023,JAM,0.00,
426739184,1,KBA,FALSE,11,92.00,80.23,2013,JAM,75.00,
426516414,1,999800703,FALSE,11,92.00,79.40,2013,JAM,77.00,
426408005,1,999800708,FALSE,11,80.00,69.30,2013,JAM,90.00,
426450276,1,10150,FALSE,11,90.00,85.04,2023,JAM,0.00,
426565464,1,710101000,TRUE,10,90.00,77.04,2023,JAM,0.00,
426734862,2,710101000,TRUE,10,86.00,84.42,2023,JAM,0.00,
426345005,1,999800709,TRUE,10,90.00,85.72,2013,JAM,75.00,
426676198,1,999800702,TRUE,10,85.00,73.03,2013,JAM,75.00,
426524970,2,999800715,TRUE,11,97.00,82.51,2023,JAM,0.00,
426785694,1,999800711,TRUE,12,92.00,78.57,2013,JAM,75.00,
426462521,2,999800702,TRUE,11,89.00,80.06,2013,JAM,74.00,
426687643,1,999800702,TRUE,12,93.00,79.60,2023,JAM,0.00,
426572985,1,999800711,TRUE,12,98.00,91.33,2013,JAM,75.00,
426750680,1,999800711,TRUE,10,83.00,74.61,2023,JAM,0.00,
426713449,1,999800702,TRUE,10,95.00,80.86,2023,JAM,0.00,
426488529,1,999800702,TRUE,11,83.00,78.69,2023,JAM,0.00,
426571750,1,401121000,FALSE,11,84.00,72.99,2023,JAM,0.00,
426816790,2,999800709,TRUE,11,86.00,74.86,2023,JAM,0.00,
426377310,2,999800716,TRUE,11,80.00,71.39,2023,JAM,0.00,
426728112,1,999800713,TRUE,12,89.00,79.76,2013,JAM,72.00,
426752905,2,999800717,FALSE,11,84.00,74.47,2013,JAM,72.00,
426520725,2,999800702,TRUE,11,95.00,92.69,2013,JAM,75.00,
426678281,2,710101000,TRUE,10,96.00,81.60,2023,JAM,0.00,
426575002,1,999800711,TRUE,10,89.00,79.20,2023,JAM,0.00,
426723035,2,710101000,TRUE,10,93.00,79.67,2023,JAM,0.00,
426758436,1,999800711,TRUE,12,93.00,79.94,2023,JAM,0.00,
426688884,1,401121000,FALSE,10,91.00,77.65,2013,JAM,75.00,
426450645,1,400001,FALSE,11,86.00,78.40,2013,JAM,75.00,
426405312,1,999800408,TRUE,11,87.00,76.42,2023,JAM,0.00,
426814281,1,999800715,FALSE,11,79.00,72.01,2013,JAM,70.00,
426508041,1,401121000,FALSE,11,85.00,74.70,2023,JAM,0.00,
426598348,2,200010300,TRUE,11,93.00,83.35,2023,JAM,0.00,
426821298,1,401121000,FALSE,12,91.00,81.41,2023,JAM,0.00,
426400468,2,999800408,TRUE,10,84.00,72.51,2023,JAM,0.00,
426488114,1,400003,FALSE,10,94.00,80.13,2013,JAM,75.00,
426390208,1,999800702,TRUE,12,86.00,74.81,2023,JAM,0.00,
426836765,2,710101000,TRUE,10,78.00,70.15,2023,JAM,0.00,
426728408,2,999800711,TRUE,10,75.00,64.59,2013,JAM,70.00,
426589587,1,999800715,TRUE,12,92.00,82.88,2023,JAM,0.00,
426402812,1,300230000,FALSE,11,87.00,78.15,2023,JAM,0.00,
426650046,1,IPAK,TRUE,10,85.00,73.53,2023,JAM,0.00,
426662826,1,999800716,TRUE,10,92.00,86.24,2013,JAM,75.00,
426814109,1,999800701,TRUE,10,87.00,74.66,2013,JAM,75.00,
426346476,2,400005,FALSE,11,96.00,81.66,2013,JAM,75.00,
426460465,1,MPKK,TRUE,12,85.00,75.13,2023,JAM,0.00,
426829046,2,999800716,FALSE,10,78.00,68.97,2013,JAM,76.00,
426409466,2,999800701,TRUE,10,85.00,73.47,2023,JAM,0.00,
426393936,2,999800706,FALSE,11,97.00,82.58,2023,JAM,0.00,
426512577,2,200010300,TRUE,10,80.00,71.80,2023,JAM,0.00,
426347205,2,542029,FALSE,11,85.00,79.56,2013,JAM,85.00,
426596919,1,999800702,TRUE,10,83.00,71.38,2013,JAM,65.00,
426626844,1,999800701,TRUE,10,80.00,69.29,2023,JAM,0.00,
426526260,2,999800701,TRUE,11,88.00,76.15,2023,JAM,0.00,
426345020,1,401001000,FALSE,11,92.00,81.04,2013,JAM,75.00,
426635194,1,401110200,TRUE,12,95.00,88.24,,,,
426380261,2,999800701,TRUE,10,84.00,73.34,2023,JAM,0.00,
426425179,2,999800717,FALSE,10,85.00,72.82,2013,JAM,70.00,
426369561,1,999800702,TRUE,11,85.00,74.34,2023,JAM,0.00,
426637538,1,999800701,FALSE,11,90.00,77.53,2013,JAM,75.00,
426690236,1,300230000,FALSE,12,82.00,72.93,2023,JAM,0.00,
426573526,1,IPSK,TRUE,10,85.00,75.83,2023,JAM,0.00,
426490547,1,401001000,FALSE,10,80.00,68.65,2013,JAM,70.00,
426475697,1,401002000,FALSE,11,76.00,75.33,2023,JAM,0.00,
426617547,2,300110000,TRUE,10,87.00,75.51,,,,
426617463,2,999800711,TRUE,10,87.00,79.79,2023,JAM,0.00,
426673171,2,801050100,FALSE,11,90.00,83.15,2013,JAM,75.00,
426628897,2,999800701,TRUE,10,94.00,84.60,2023,JAM,0.00,
426532130,1,999800713,TRUE,10,83.00,71.97,2013,JAM,75.00,
426685946,2,999800716,TRUE,10,80.00,69.90,2013,JAM,65.00,
426435369,1,999800708,FALSE,12,96.00,82.17,2023,JAM,0.00,
426577589,2,999800711,TRUE,11,87.00,74.20,2023,JAM,0.00,
426716355,2,999800704,FALSE,11,93.00,84.47,2023,JAM,0.00,
426556890,2,999800703,FALSE,10,98.00,84.19,2013,JAM,70.00,
426794227,2,999800711,TRUE,10,89.80,76.91,2013,JAM,75.00,
426716684,1,999800408,TRUE,12,93.00,79.26,2013,JAM,78.00,
426435369,1,999800715,TRUE,11,90.00,77.03,2023,JAM,0.00,
426610993,1,999800716,TRUE,12,81.00,70.85,2023,JAM,0.00,
426466102,2,999800709,TRUE,10,76.00,65.73,2013,JAM,60.00,
426785903,1,MPKK,TRUE,11,90.00,76.70,2023,JAM,0.00,
426575002,2,999800408,TRUE,10,84.00,74.75,2023,JAM,0.00,
426490532,2,801050100,FALSE,11,85.00,73.15,2013,JAM,75.00,
426530000,1,999800715,TRUE,11,89.00,82.34,2023,JAM,0.00,
426594981,2,999800713,TRUE,11,85.00,77.17,2013,JAM,70.00,
426475313,2,999800702,TRUE,11,88.00,76.69,2023,JAM,0.00,
426579434,2,999800709,TRUE,10,84.00,74.24,2023,JAM,0.00,
426496153,1,999800716,TRUE,11,88.00,78.41,2023,JAM,0.00,
426404016,1,999800716,TRUE,12,89.00,80.69,2023,JAM,0.00,
426450645,1,999800709,FALSE,12,81.00,73.84,2013,JAM,78.00,
426613192,2,401001000,FALSE,11,91.00,77.54,2013,JAM,70.00,
426725295,2,999800701,TRUE,11,84.00,72.60,2013,JAM,75.00,
426642320,1,999800709,TRUE,12,93.00,80.60,2013,JAM,75.00,
426445301,1,999800701,TRUE,11,83.00,73.41,2023,JAM,0.00,
426723081,1,999800716,TRUE,11,95.00,84.60,2023,JAM,0.00,
426658123,2,999800709,FALSE,10,79.00,70.12,2013,JAM,78.00,
426512152,2,200010300,TRUE,10,91.00,77.55,2023,JAM,0.00,
426803506,2,999800711,TRUE,10,96.00,89.67,2023,JAM,0.00,
426395523,2,999800702,TRUE,10,87.00,76.07,2013,JAM,65.00,
426747952,2,999800708,FALSE,11,93.00,84.74,2013,JAM,78.00,
426625356,2,999800408,TRUE,11,90.00,80.36,2023,JAM,0.00,
426397039,2,999800716,TRUE,10,85.00,73.58,2013,JAM,73.00,
426747952,2,999800701,TRUE,10,89.00,81.10,2013,JAM,75.00,
426652537,1,200010300,TRUE,12,93.00,81.66,2023,JAM,0.00,
426767060,1,100012050,TRUE,12,89.00,78.47,,,,
426714132,2,999800703,FALSE,11,90.00,77.32,2023,JAM,0.00,
426520883,1,999800713,TRUE,12,94.00,80.41,2013,JAM,84.00,
426745224,1,999800702,TRUE,11,80.00,71.72,2013,JAM,65.00,
426755118,2,999800716,TRUE,10,88.00,76.94,2023,JAM,0.00,
426522504,1,999800706,FALSE,12,93.00,81.59,2023,JAM,0.00,
426698294,1,200010300,TRUE,12,92.00,83.46,2023,JAM,0.00,
426711774,1,999800704,FALSE,11,79.00,72.20,2013,JAM,73.00,
426593268,1,999800709,TRUE,12,99.00,86.41,2023,JAM,0.00,
426450276,2,200010300,TRUE,10,83.00,78.43,2023,JAM,0.00,
426755593,2,IPSK,TRUE,10,88.00,76.77,2023,JAM,0.00,
426663192,2,999800711,TRUE,10,91.00,81.45,2023,JAM,0.00,
426719641,1,999800702,FALSE,12,89.00,87.88,2013,JAM,79.00,
426641168,1,999800704,FALSE,12,97.00,82.83,2023,JAM,0.00,
426819259,1,999800709,TRUE,10,85.00,77.67,2023,JAM,0.00,
426766053,1,999800709,TRUE,10,80.00,70.62,2023,JAM,0.00,
426488114,2,999800713,FALSE,10,97.00,82.69,2013,JAM,75.00,
426690236,2,401121000,FALSE,11,87.00,77.37,2023,JAM,0.00,
426690727,2,999800708,FALSE,11,92.00,81.88,2023,JAM,0.00,
426350084,1,999800408,TRUE,12,85.00,76.21,2023,JAM,0.00,
426483951,1,400002,FALSE,10,95.00,81.38,2013,JAM,75.00,
426830498,2,999800706,FALSE,11,91.00,77.58,2023,JAM,0.00,
426351356,1,999800701,TRUE,10,90.00,81.17,2023,JAM,0.00,
426555267,2,999800717,FALSE,11,86.00,78.45,2023,JAM,0.00,
426812405,2,999800704,FALSE,11,94.00,88.97,2023,JAM,0.00,
426793384,2,999800702,FALSE,10,83.00,73.97,2013,JAM,78.00,
426468728,1,IPAK,TRUE,10,81.00,69.90,2023,JAM,0.00,
426399588,1,200010300,TRUE,11,80.00,78.15,2023,JAM,0.00,
426624351,1,801050100,FALSE,12,90.00,78.81,2013,JAM,75.00,
426520655,1,999800717,FALSE,12,82.00,72.07,2023,JAM,0.00,
426417322,1,999800709,TRUE,11,75.00,66.55,2023,JAM,0.00,
426375455,2,200010300,TRUE,11,96.00,81.62,2023,JAM,0.00,
426560362,1,600070200,TRUE,11,86.00,78.57,2023,JAM,0.00,
426395689,1,999800701,TRUE,12,92.00,88.67,2023,JAM,0.00,
426804542,1,999800701,TRUE,12,91.00,77.65,2013,JAM,75.00,
426519281,2,999800716,TRUE,11,86.00,78.51,2023,JAM,0.00,
426821140,1,401121000,FALSE,12,91.00,85.17,2023,JAM,0.00,
426394805,2,SEJ,FALSE,10,94.00,80.01,2013,JAM,70.00,
426398789,1,200010300,TRUE,12,87.00,85.34,2023,JAM,0.00,
426469621,1,200010300,TRUE,11,95.00,82.73,2023,JAM,0.00,
426611740,1,801050100,FALSE,10,90.00,76.57,2013,JAM,70.00,
426521924,2,999800717,FALSE,10,86.00,76.02,2013,JAM,75.00,
426642910,1,999800711,TRUE,12,95.00,82.85,2023,JAM,0.00,
426734823,1,SPR,TRUE,10,78.00,68.86,2023,JAM,0.00,
426520740,1,999800704,FALSE,12,95.00,80.92,2023,JAM,0.00,
426617445,1,401121000,FALSE,12,89.00,77.85,2013,JAM,70.00,
426620333,2,300210000,TRUE,10,92.00,82.09,,,,
426668776,2,999800701,TRUE,10,88.00,75.43,2023,JAM,0.00,
426571750,1,401002000,FALSE,12,96.00,83.41,2023,JAM,0.00,
426564230,1,999800716,TRUE,12,94.00,80.41,2023,JAM,0.00,
426817782,1,999800703,FALSE,12,94.00,86.80,2023,JAM,0.00,
426698323,1,999800709,TRUE,10,89.00,76.62,2023,JAM,0.00,
426726370,1,999800709,TRUE,10,83.00,71.00,2023,JAM,0.00,
426457824,2,999800716,TRUE,11,93.00,89.37,2023,JAM,0.00,
426472452,2,999800703,FALSE,11,78.00,72.02,2023,JAM,0.00,
426757497,2,999800703,FALSE,11,87.00,74.69,2023,JAM,0.00,
426376143,2,IPAK,TRUE,10,83.60,75.34,2023,JAM,0.00,
426407929,1,999800715,FALSE,11,83.00,73.44,2013,JAM,90.00,
426794037,1,999800703,FALSE,12,91.00,79.88,2013,JAM,75.00,
426460981,2,MPL02,FALSE,11,92.00,78.40,2023,JAM,0.00,
426734823,1,999800701,TRUE,10,80.00,70.62,2023,JAM,0.00,
426490547,2,401121000,FALSE,10,87.00,74.66,2013,JAM,70.00,
426345098,1,999800706,FALSE,11,80.00,72.07,2013,JAM,75.00,
426334544,2,300210000,TRUE,10,79.00,68.92,,,,
426652537,2,401121000,FALSE,11,95.00,83.41,2023,JAM,0.00,
426602296,1,IPSK,TRUE,10,90.00,79.20,2023,JAM,0.00,
426395211,1,999800709,TRUE,10,95.00,82.81,2013,JAM,70.00,
426611740,1,999800701,TRUE,10,91.00,77.42,2013,JAM,70.00,
426391938,2,999800408,TRUE,10,92.00,86.95,2023,JAM,0.00,
426750680,1,999800716,TRUE,12,88.00,79.10,2023,JAM,0.00,
426348441,1,999800701,TRUE,11,85.00,74.11,2013,JAM,78.00,
426778085,1,999800709,TRUE,11,84.00,76.50,2013,JAM,72.00,
426390950,2,999800408,TRUE,10,85.00,73.46,2013,JAM,65.00,
426475313,1,999800715,TRUE,11,87.00,75.82,2023,JAM,0.00,
426373993,2,SPR,TRUE,10,85.00,74.16,2023,JAM,0.00,
426722427,2,999800408,TRUE,10,93.00,79.40,2023,JAM,0.00,
426694145,1,999800408,TRUE,11,83.00,74.66,2023,JAM,0.00,
426485825,2,999800702,TRUE,10,84.00,74.71,2013,JAM,70.00,
426560055,1,999800703,FALSE,12,97.00,82.82,2013,JAM,75.00,
426361398,1,IPSK,TRUE,10,96.00,81.73,2023,JAM,0.00,
426581327,2,825010200,FALSE,10,90.00,77.63,2013,JAM,75.00,
426635194,2,100011060,TRUE,11,94.00,87.31,,,,
426782357,1,999800704,FALSE,12,95.00,82.16,2013,JAM,75.00,
426746256,2,999800711,TRUE,10,88.00,81.32,2023,JAM,0.00,
426475943,1,400001,FALSE,11,81.00,70.19,2013,JAM,75.00,
426623012,1,IPAK,TRUE,10,80.60,72.35,2023,JAM,0.00,
426803506,1,999800711,TRUE,11,87.00,81.26,2023,JAM,0.00,
426353473,1,999800717,FALSE,11,85.00,75.00,2013,JAM,71.00,
426347102,1,999800711,TRUE,11,84.00,72.99,2013,JAM,75.00,
426523076,1,999800703,FALSE,11,80.00,71.18,2023,JAM,0.00,
426361460,1,999800408,TRUE,11,95.00,80.88,2013,JAM,77.00,
426828192,1,999800408,TRUE,11,85.00,74.46,2023,JAM,0.00,
426632156,2,405006,FALSE,11,98.00,84.36,2013,JAM,80.00,
426485825,1,401001000,FALSE,10,80.00,71.15,2013,JAM,70.00,
426476020,1,IPSK,TRUE,10,86.00,75.00,2023,JAM,0.00,
426357906,2,IPSK,TRUE,10,80.00,71.34,2023,JAM,0.00,
426820776,1,999800708,FALSE,11,83.00,72.37,2023,JAM,0.00,
426339721,1,300210000,TRUE,11,91.00,78.16,,,,
426771029,1,200010300,TRUE,11,82.00,72.58,2023,JAM,0.00,
426525739,1,710101000,TRUE,10,87.00,77.52,2023,JAM,0.00,
426535782,1,999800716,TRUE,12,93.00,82.87,2023,JAM,0.00,
426466580,1,IPSK,TRUE,10,85.00,72.51,2023,JAM,0.00,
426424063,1,999800408,TRUE,12,85.00,76.20,2023,JAM,0.00,
426352214,2,999800408,TRUE,10,88.00,79.52,2023,JAM,0.00,
426464159,2,999800711,TRUE,10,91.00,86.08,2023,JAM,0.00,
426421134,1,999800709,TRUE,12,86.00,75.78,2023,JAM,0.00,
426779299,1,300310100,FALSE,12,87.00,78.39,2023,JAM,0.00,
426742107,1,999800408,FALSE,11,80.00,69.97,2013,JAM,75.00,
426490532,2,999800716,TRUE,11,85.00,73.15,2013,JAM,75.00,
426443406,1,200010300,TRUE,12,92.00,80.26,2023,JAM,0.00,
426397176,2,999800408,TRUE,10,83.00,71.15,2023,JAM,0.00,
426524514,2,999800703,FALSE,11,97.00,82.45,2023,JAM,0.00,
426388863,1,999800709,TRUE,12,97.00,83.61,2023,JAM,0.00,
426385130,1,999800702,TRUE,10,88.00,75.32,2023,JAM,0.00,
426830498,2,SPR,TRUE,10,89.00,75.88,2023,JAM,0.00,
